ama,AMA,year,Subsector,PCC,ALLOT_QTY,total_use,Groundwater,Colorado_River,Effluent,Surface_Water ,Comm,PROGRAM_CODE,ACTIVE,Facility Type
C,Phoenix,2013,FACILITY CATTLE FEEDLOT,16-216004.0000,0,69.69,69.69,0,0,0,0,16,Y,Cattle Feedlot
E,Tucson,2013,FACILITY METAL MINING,11-611000.0000,0,1083.67,1083.67,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611000.0000,0,1083.67,1083.67,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY POWER GENERATION,13-613000.0000,0,1615.04,1615.04,0,0,0,0,13,Y,Power Generation
E,Tucson,2013,FACILITY POWER GENERATION,13-613003.0000,0,27.6,27.6,0,0,0,0,13,Y,Power Generation
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614006.0000,0,207.71,207.71,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614007.0000,0,134.05,134.05,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614010.0000,0,786.93,786.93,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614000.0000,0,756.02,756.02,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614000.0000,0,756.02,756.02,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614000.0000,0,756.02,756.02,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614000.0000,0,756.02,756.02,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,N,Metal Mining
E,Tucson,2013,FACILITY METAL MINING,11-611002.0000,0,20341,20341,0,0,0,0,11,Y,Metal Mining
C,Phoenix,2013,FACILITY DAIRY,17-217001.0000,0,38.12,38.12,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217006.0000,0,133,133,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217007.0000,0,154,154,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217008.0000,0,102.45,102.45,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217022.0000,0,671.71,671.71,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217022.0000,0,671.71,671.71,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217022.0000,0,671.71,671.71,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217042.0000,0,37.89,37.89,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217048.0000,0,223,223,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217048.0000,0,223,223,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217059.0000,0,60.8,60.8,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217017.0000,0,38.75,38.75,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217017.0000,0,38.75,38.75,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217018.0000,0,95.48,95.48,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217020.0000,0,0.68,0.68,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217021.0000,0,164.58,164.58,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217027.0000,0,56.27,56.27,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217036.0000,0,129.38,129.38,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217027.0000,0,56.27,56.27,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217029.0000,0,34.89,34.89,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217029.0000,0,34.89,34.89,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217034.0000,0,594,594,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217036.0000,0,129.38,129.38,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217036.0000,0,129.38,129.38,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217036.0000,0,129.38,129.38,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217036.0000,0,129.38,129.38,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217038.0000,0,7.14,7.14,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217041.0000,0,4.26,4.26,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217050.0000,0,81.27,81.27,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217049.0000,0,223,223,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217049.0000,0,223,223,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217052.0000,0,53.63,53.63,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217052.0000,0,53.63,53.63,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217050.0000,0,81.27,81.27,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217051.0000,0,96.8,96.8,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217053.0000,0,253.84,253.84,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217058.0000,0,173.296,173.296,0,0,0,0,17,Y,Dairy
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614017.0000,,544.39,544.39,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614019.0000,,5,5,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2013,FACILITY DAIRY,17-400245.0000,,0.127,0.127,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217096.0000,,757.1,757.1,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217096.0000,,757.1,757.1,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY POWER GENERATION,13-213003.0000,,439.94,439.94,0,0,0,0,13,N,Power Generation
C,Phoenix,2013,FACILITY POWER GENERATION,13-213003.0000,,439.94,439.94,0,0,0,0,13,N,Power Generation
C,Phoenix,2013,FACILITY DAIRY,17-217096.0000,,757.1,757.1,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217096.0000,,757.1,757.1,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214110.0000,,14.4,14.4,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214161.0000,,0.18,0.18,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY POWER GENERATION,13-213006.0000,,100.27,100.27,0,0,0,0,13,N,Power Generation
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214110.0000,,14.4,14.4,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214110.0000,,14.4,14.4,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214139.0000,,0.31,0.31,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY DAIRY,17-217026.0000,,32.44,32.44,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217088.0000,,41,41,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217091.0000,,773.04,773.04,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY POWER GENERATION,13-213008.0000,,809.44,809.44,0,0,0,0,13,Y,Power Generation
C,Phoenix,2013,FACILITY DAIRY,17-217087.0000,,843.94,843.94,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400166.0000,,498.06,498.06,0,0,0,0,17,N,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400244.0000,,468.6,468.6,0,0,0,0,17,N,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400232.0000,,232,232,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400166.0000,,498.06,498.06,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400166.0000,,498.06,498.06,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400226.0000,,491.54,491.54,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400229.0000,,1045.28,1045.28,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400230.0000,,218,218,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400237.0000,,186.12,186.12,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400244.0000,,468.6,468.6,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400400.0000,,148.55,148.55,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217067.0000,,352.93,352.93,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217073.0000,,65.21,65.21,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217076.0000,,124,124,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217079.0000,,30.56,30.56,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217079.0000,,30.56,30.56,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217086.0000,,167,167,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217089.0000,,44.19,44.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-200100.0000,,773.04,773.04,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-200100.0000,,773.04,773.04,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217060.0000,,139.28,139.28,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217060.0000,,139.28,139.28,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217067.0000,,352.93,352.93,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217073.0000,,65.21,65.21,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217087.0000,,843.94,843.94,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217095.0000,,79.45,79.45,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217098.0000,,165.43,165.43,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY SAND AND GRAVEL,14-400218.0000,,5.53,5.53,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2013,FACILITY SAND AND GRAVEL,14-400227.0000,,80.4,80.4,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2013,FACILITY SAND AND GRAVEL,14-400241.0000,,47,47,0,0,0,0,14,Y,Sand and Gravel
B,Prescott,2013,FACILITY SAND AND GRAVEL,14-100005.0000,,182.06,182.06,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2013,FACILITY SAND AND GRAVEL,14-614018.0000,,24.7,24.7,0,0,0,0,14,Y,Sand and Gravel
H,Santa Cruz,2013,FACILITY SAND AND GRAVEL,14-800005.0000,,41.75,41.75,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-200100.0000,,68,68,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214156.0000,,173.82,173.82,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214159.0000,,71.81,71.81,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214159.0000,,71.81,71.81,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214162.0000,,276.98,276.98,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214111.0000,,1198.28,1198.28,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214153.0000,,675.17,675.17,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214155.0000,,379.2,379.2,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214156.0000,,173.82,173.82,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-200100.0000,,68,68,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214100.0000,,314.6,314.6,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214106.0000,,3751,3751,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214106.0000,,3751,3751,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214107.0000,,81.8,81.8,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214122.0000,,250.94,250.94,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214123.0000,,0.36,0.36,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214137.0000,,2.13,2.13,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214138.0001,,442.94,442.94,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214157.0000,,71.82,71.82,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214160.0000,,30.33,30.33,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214160.0000,,30.33,30.33,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214162.0000,,276.98,276.98,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214162.0000,,276.98,276.98,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214106.0000,,3751,3751,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214132.0000,,30.73,30.73,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214111.0000,,1198.28,1198.28,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214111.0000,,1198.28,1198.28,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214111.0000,,1198.28,1198.28,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214154.0000,,302,302,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214107.0000,,81.8,81.8,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214107.0000,,81.8,81.8,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214107.0000,,81.8,81.8,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214107.0000,,81.8,81.8,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214120.0001,,52.76,52.76,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214120.0001,,52.76,52.76,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214121.0000,,26.2,26.2,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214122.0000,,250.94,250.94,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214128.0000,,431.67,431.67,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214130.0000,,1101.7,1101.7,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214132.0000,,30.73,30.73,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214133.0000,,904.34,904.34,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214133.0000,,904.34,904.34,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214133.0000,,904.34,904.34,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214134.0000,,11.82,11.82,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214134.0000,,11.82,11.82,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY SAND AND GRAVEL,14-214170.0000,,379.02,379.02,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2013,FACILITY POWER GENERATION,13-213004.0000,,2236.84,2236.84,0,0,0,0,13,N,Power Generation
C,Phoenix,2013,FACILITY POWER GENERATION,13-213004.0000,,2236.84,2236.84,0,0,0,0,13,Y,Power Generation
C,Phoenix,2013,FACILITY POWER GENERATION,13-213007.0000,,4309.3,4309.3,0,0,0,0,13,Y,Power Generation
C,Phoenix,2013,FACILITY POWER GENERATION,13-213007.0000,,4309.3,4309.3,0,0,0,0,13,Y,Power Generation
C,Phoenix,2013,FACILITY POWER GENERATION,13-213011.0000,,1393,1393,0,0,0,0,13,Y,Power Generation
C,Phoenix,2013,FACILITY METAL MINING,11-211001.0000,,50,50,0,0,0,0,11,Y,Metal Mining
D,Pinal,2013,FACILITY CATTLE FEEDLOT,16-400300.0000,,269.63,269.63,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2013,FACILITY CATTLE FEEDLOT,16-400446.0000,,613.84,613.84,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2013,FACILITY CATTLE FEEDLOT,16-400446.0000,,613.84,613.84,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2013,FACILITY DAIRY,17-200100.0000,,773.04,773.04,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217087.0000,,843.94,843.94,0,0,0,0,17,N,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400044.0000,,103.75,103.75,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400044.0000,,103.75,103.75,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400044.0000,,103.75,103.75,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400232.0000,,232,232,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400166.0000,,498.06,498.06,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400166.0000,,498.06,498.06,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400226.0000,,491.54,491.54,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400229.0000,,1045.28,1045.28,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400230.0000,,218,218,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400237.0000,,186.12,186.12,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400237.0000,,186.12,186.12,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400237.0000,,186.12,186.12,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400243.0000,,309.2,309.2,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400243.0000,,309.2,309.2,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400243.0000,,309.2,309.2,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400244.0000,,468.6,468.6,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400246.0000,,363.51,363.51,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400280.0000,,109.75,109.75,0,0,0,0,17,Y,Dairy
D,Pinal,2013,FACILITY DAIRY,17-400400.0000,,148.55,148.55,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-200100.0000,,773.04,773.04,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-200100.0000,,773.04,773.04,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217067.0000,,352.93,352.93,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217073.0000,,65.21,65.21,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217075.0000,,20.36,20.36,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217075.0000,,20.36,20.36,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217087.0000,,843.94,843.94,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217087.0000,,843.94,843.94,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217090.0000,,265.25,265.25,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217098.0000,,165.43,165.43,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217074.0000,,190.3,190.3,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217074.0000,,190.3,190.3,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217074.0000,,190.3,190.3,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217076.0000,,124,124,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217076.0000,,124,124,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217077.0000,,52.17,52.17,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217077.0000,,52.17,52.17,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217086.0000,,167,167,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217089.0000,,44.19,44.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217089.0000,,44.19,44.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217089.0000,,44.19,44.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217089.0000,,44.19,44.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217060.0000,,139.28,139.28,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217060.0000,,139.28,139.28,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217063.0000,,90,90,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217063.0000,,90,90,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217064.0000,,76.2,76.2,0,0,0,0,17,N,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217064.0000,,76.2,76.2,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217064.0000,,76.2,76.2,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217064.0000,,76.2,76.2,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217065.0000,,139.79,139.79,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY DAIRY,17-217065.0000,,139.79,139.79,0,0,0,0,17,Y,Dairy
C,Phoenix,2013,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224267.0000,635.51,660.57,214.17,0,0,446.4,0,24,Y,Turf Facilities
C,Phoenix,2013,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224267.0000,635.51,660.57,214.17,0,0,446.4,0,24,Y,Turf Facilities
C,Phoenix,2013,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224267.0000,635.51,660.57,214.17,0,0,446.4,0,24,Y,Turf Facilities
C,Phoenix,2013,FACILITY TURF - GOLF COURSE,25-225370.0000,539.03,473,413,0,0,60,0,25,Y,Turf Facilities
